,landmark_id,category,landmark_name,image_url,country_code,lat_long
2216,2216,http://commons.wikimedia.org/wiki/Category:Japanisches_Palais,Japanisches Palais ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/20080629015DR_Dresden-Neustadt_Japanische_Palais_Palaisplatz.jpg/500px-20080629015DR_Dresden-Neustadt_Japanische_Palais_Palaisplatz.jpg,DE,"51.0597, 13.7375"
2217,2217,http://commons.wikimedia.org/wiki/Category:Isle_Royale_Lighthouse,Isle Royale Light ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Isle_Royale_Light.JPG/500px-Isle_Royale_Light.JPG,CA,
2218,2218,"http://commons.wikimedia.org/wiki/Category:Jagannath_Temple,_Hyderabad","Jagannath Temple, Hyderabad ",https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/%E0%AC%9C%E0%AC%97%E0%AC%A8%E0%AD%8D%E0%AC%A8%E0%AC%BE%E0%AC%A5_%E0%AC%AE%E0%AC%A8%E0%AD%8D%E0%AC%A6%E0%AC%BF%E0%AC%B0%2C_%E0%AC%B9%E0%AC%BE%E0%AC%87%E0%AC%A6%E0%AD%8D%E0%AC%B0%E0%AC%BE%E0%AC%AC%E0%AC%BE%E0%AC%A6.jpg/500px-%E0%AC%9C%E0%AC%97%E0%AC%A8%E0%AD%8D%E0%AC%A8%E0%AC%BE%E0%AC%A5_%E0%AC%AE%E0%AC%A8%E0%AD%8D%E0%AC%A6%E0%AC%BF%E0%AC%B0%2C_%E0%AC%B9%E0%AC%BE%E0%AC%87%E0%AC%A6%E0%AD%8D%E0%AC%B0%E0%AC%BE%E0%AC%AC%E0%AC%BE%E0%AC%A6.jpg,IN,"17.415, 78.426"
2219,2219,http://commons.wikimedia.org/wiki/Category:Alona_Beach,Alona Beach ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Alona_Beach_Overview.jpg/500px-Alona_Beach_Overview.jpg,,"9.5486, 123.7708"
2220,2220,http://commons.wikimedia.org/wiki/Category:Robertsbridge_United_Reformed_Church,Robertsbridge United Reformed Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Robertsbridge_United_Reformed_Church%2C_Robertsbridge_%28NHLE_Code_1221451%29.JPG/500px-Robertsbridge_United_Reformed_Church%2C_Robertsbridge_%28NHLE_Code_1221451%29.JPG,,"50.9856, 0.4747"
2221,2221,http://commons.wikimedia.org/wiki/Category:Bozeman_Pass,Bozeman Pass ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/BozemanPass1884.JPG/500px-BozemanPass1884.JPG,,
2222,2222,http://commons.wikimedia.org/wiki/Category:Gorongosa_National_Park,Gorongosa National Park ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Gorongosa_Park_Gate.JPG/500px-Gorongosa_Park_Gate.JPG,MZ,"-18.766, 34.5"
2223,2223,http://commons.wikimedia.org/wiki/Category:First_Baptist_Church_in_the_City_of_New_York,First Baptist Church in the City of New York ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/First_Baptist_Church_in_the_City_of_New_York_%28WTM_NewYorkDolls_047%29.jpg/500px-First_Baptist_Church_in_the_City_of_New_York_%28WTM_NewYorkDolls_047%29.jpg,,
2224,2224,http://commons.wikimedia.org/wiki/Category:Colorado_Plateau,Colorado Plateau ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/CColorado_in_Canyonlands.jpg/500px-CColorado_in_Canyonlands.jpg,,
2225,2225,http://commons.wikimedia.org/wiki/Category:Kuril_Trench,Kuril–Kamchatka Trench ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Kuril-Kamchatka_trench_topographic.png/500px-Kuril-Kamchatka_trench_topographic.png,RU,"47.5, 155.35"
2226,2226,http://commons.wikimedia.org/wiki/Category:Markham_Museum,Markham Museum ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Markham_Museum%2C_June_2017.jpg/500px-Markham_Museum%2C_June_2017.jpg,CA,
2227,2227,http://commons.wikimedia.org/wiki/Category:Embassy_of_the_United_States_in_Seoul,"Embassy of the United States, Seoul ",https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/USA_Embassy_Building_in_Seoul.jpg/500px-USA_Embassy_Building_in_Seoul.jpg,,"37.57, 126.98"
2228,2228,http://commons.wikimedia.org/wiki/Category:Sundial_Bridge_at_Turtle_Bay,Sundial Bridge at Turtle Bay ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Sundial_Bridge_at_Turtle_Bay.jpg/500px-Sundial_Bridge_at_Turtle_Bay.jpg,,
2229,2229,http://commons.wikimedia.org/wiki/Category:Soroca_Fort,Soroca Fort ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Wiki_Loves_Monuments_Logo_notext.svg/500x-Wiki_Loves_Monuments_Logo_notext.svg.png,,"48.161217, 28.305478"
2230,2230,http://commons.wikimedia.org/wiki/Category:Milano_Nord_Bullona_train_station,Milano Nord Bullona railway station ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Globe_Atlantic.svg/500x-Globe_Atlantic.svg.png,,"45.4861, 9.1608"
2231,2231,http://commons.wikimedia.org/wiki/Category:Granada_War_Relocation_Center,Granada War Relocation Center ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Granada_Relocation_Center%2C_Amache%2C_Colorado._A_general_all_over_view_of_a_section_of_the_emergency_._._._-_NARA_-_539071.jpg/500px-Granada_Relocation_Center%2C_Amache%2C_Colorado._A_general_all_over_view_of_a_section_of_the_emergency_._._._-_NARA_-_539071.jpg,,
2232,2232,http://commons.wikimedia.org/wiki/Category:Yaganti,Yaganti Umamahesvara temple ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Yaganti_gopuram.jpg/500px-Yaganti_gopuram.jpg,IN,"15.351, 78.139"
2233,2233,http://commons.wikimedia.org/wiki/Category:Mount_Nagiso,Mount Nagiso ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Mount_Nagiso_from_south_winter.jpg/500px-Mount_Nagiso_from_south_winter.jpg,JP,"35.5925, 137.644167"
2234,2234,http://commons.wikimedia.org/wiki/Category:Tiritiri_Matangi_Island,Tiritiri Matangi Island ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Tiritirilighthouse.jpg/500px-Tiritirilighthouse.jpg,,"-36.6, 174.89"
2235,2235,http://commons.wikimedia.org/wiki/Category:Moorg%C3%BCrtel,Moorgürtel ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/NSG_Moorguertel_Neegraben.jpg/500px-NSG_Moorguertel_Neegraben.jpg,DE,"53.485, 9.84"
2236,2236,http://commons.wikimedia.org/wiki/Category:Oda_Chausuyama_Kofun,Oda Chausuyama Kofun ,"https://maps.wikimedia.org/img/500-intl,15,34.844578,135.578433,250x250.png?lang=en&domain=commons.wikimedia.org&title=Category%3AOda+Chausuyama+Kofun&groups=_6bdc3e1bb573d8188d63fb641178bafe824fef60",JP,"34.844578, 135.578433"
2237,2237,http://commons.wikimedia.org/wiki/Category:Pennypacker_Mills,Pennypacker Mills ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_of_the_United_States_National_Park_Service.svg/500x-Logo_of_the_United_States_National_Park_Service.svg.png,,
2238,2238,http://commons.wikimedia.org/wiki/Category:Saint_Stanislaus_church_in_Skierniewice,Saint Stanislaus church in Skierniewice ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Distinctive_emblem_for_cultural_property.svg/500x-Distinctive_emblem_for_cultural_property.svg.png,PL,"52, 20.1"
2239,2239,"http://commons.wikimedia.org/wiki/Category:St._Patrick's_Church,_New_Orleans",St. Patrick's Church ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_of_the_United_States_National_Park_Service.svg/500x-Logo_of_the_United_States_National_Park_Service.svg.png,,
2240,2240,http://commons.wikimedia.org/wiki/Category:Boyue_Cave,Boyue Cave ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Entrance_of_Boyue_Cave.jpg/500px-Entrance_of_Boyue_Cave.jpg,CN,"27.71, 111.46"
2241,2241,http://commons.wikimedia.org/wiki/Category:Argonaute_(S636),French submarine Argonaute ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/500x-OOjs_UI_icon_edit-ltr-progressive.svg.png,,"48.894514, 2.389583"
2242,2242,http://commons.wikimedia.org/wiki/Category:Isaac_Shelby_Cemetery_State_Historic_Site,Isaac Shelby Cemetery State Historic Site ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Isaac_Shelby_Cemetery_SHS.jpg/500px-Isaac_Shelby_Cemetery_SHS.jpg,,
2243,2243,http://commons.wikimedia.org/wiki/Category:Tom_Bevill_Lock_and_Dam,Tom Bevill Lock and Dam ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/USACE_Tom_Bevill_Lock_and_Dam.jpg/500px-USACE_Tom_Bevill_Lock_and_Dam.jpg,,
2244,2244,"http://commons.wikimedia.org/wiki/Category:St._Laurentiuskirche_(Kosel,_Schwansen)",St. Laurentiuskirche ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Kosel-g3.jpg/500px-Kosel-g3.jpg,DE,"54.5055, 9.7518"
2245,2245,http://commons.wikimedia.org/wiki/Category:Siu_Sai_Wan_Sports_Ground,Siu Sai Wan Sports Ground ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Siu_Sai_Wan_Sports_Ground_01.jpg/500px-Siu_Sai_Wan_Sports_Ground_01.jpg,,"22.2674, 114.2491"
2246,2246,http://commons.wikimedia.org/wiki/Category:Rothko_Chapel,Rothko Chapel ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Rothko_chapel.jpg/500px-Rothko_chapel.jpg,,
2247,2247,http://commons.wikimedia.org/wiki/Category:Tower_Bridge,Tower Bridge ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/London_-_London_Tower_Bridge_-_140806_171049.jpg/500px-London_-_London_Tower_Bridge_-_140806_171049.jpg,,
2248,2248,"http://commons.wikimedia.org/wiki/Category:St._Mary's_Cathedral,_Tuam","St Mary's Cathedral, Tuam ",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Coat_of_arms_of_Ireland.svg/500x-Coat_of_arms_of_Ireland.svg.png,,
2249,2249,http://commons.wikimedia.org/wiki/Category:Gate_of_All_Nations,Gate of All Nations ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Nations_Gate_palace_%28kakh-e-darvaz-e-keshvarha%29_in_Persepolis.tif/500sy-page1-250px-Nations_Gate_palace_%28kakh-e-darvaz-e-keshvarha%29_in_Persepolis.tif.jpg,,"29.93611, 52.88903"
2250,2250,http://commons.wikimedia.org/wiki/Category:Huis_de_Pinto,Huis de Pinto ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"52.37, 4.90083"
2251,2251,http://commons.wikimedia.org/wiki/Category:Skansen_bru,Skansen Bridge ,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Skansen_bridge_2009_3.JPG/500px-Skansen_bridge_2009_3.JPG,NO,"63.43185, 10.380063"
2252,2252,http://commons.wikimedia.org/wiki/Category:Neuhaus_castle,Burg Neuhaus ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Neuhaus_Vischer.jpg/500px-Neuhaus_Vischer.jpg,,"48.423, 13.991"
2253,2253,http://commons.wikimedia.org/wiki/Category:Eira,Eira ,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Eira_2021-05-23.jpg/500px-Eira_2021-05-23.jpg,FI,"60.1564, 24.9383"
2254,2254,http://commons.wikimedia.org/wiki/Category:Hartpury_bee_shelter,Bee Shelter Approximately 50 Metres East Of St Mary The Virgin Hartpury ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Hartpury_bee_shelter.JPG/500px-Hartpury_bee_shelter.JPG,,
2255,2255,http://commons.wikimedia.org/wiki/Category:Cath%C3%A9drale_Saint-Pierre-et-Saint-Flour_de_Saint-Flour,St. Peter and St. Florus Cathedral ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Logo_monument_historique_-_rouge.svg/500x-Logo_monument_historique_-_rouge.svg.png,,"45.033439, 3.0951"
2256,2256,http://commons.wikimedia.org/wiki/Category:B%C3%BCrgerpark_Saarbr%C3%BCcken,Bürgerpark Hafeninsel ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/M5110073dxo_hf.jpg/500px-M5110073dxo_hf.jpg,DE,"49.2377, 6.9835"
2257,2257,"http://commons.wikimedia.org/wiki/Category:Ekeby_kyrka,_Sk%C3%A5ne","Ekeby kyrka, Skåne ",https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Ekeby_kyrka%2C_september_2012.jpg/500px-Ekeby_kyrka%2C_september_2012.jpg,SE,"56.009636, 12.950178"
2258,2258,http://commons.wikimedia.org/wiki/Category:Versamer_Tobelbr%C3%BCcke,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/731-Rabiusa-N.jpg/500px-731-Rabiusa-N.jpg,,
2259,2259,http://commons.wikimedia.org/wiki/Category:Spanish_Fork_High_School_Gymnasium,Spanish Fork High School Gymnasium ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_of_the_United_States_National_Park_Service.svg/500x-Logo_of_the_United_States_National_Park_Service.svg.png,,
2260,2260,http://commons.wikimedia.org/wiki/Category:Ishak_Bey_Mosque_(Skopje),Ishak Bey Mosque ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Isak_Bey_Turbe_Aladja_Mosque_Skopje.JPG/500px-Isak_Bey_Turbe_Aladja_Mosque_Skopje.JPG,,"42.004655, 21.439743"
2261,2261,http://commons.wikimedia.org/wiki/Category:St._Jodok_(Mittelberg),St. Jodok ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"47.3238, 10.1542"
2262,2262,http://commons.wikimedia.org/wiki/Category:M%C3%A9morial_de_Caen,Mémorial de Caen ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Memorial_Avion.jpg/500px-Memorial_Avion.jpg,FR,
2263,2263,http://commons.wikimedia.org/wiki/Category:Pyongyang_Golf_Course,Pyongyang Golf Course ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/7th_Hole%2C_Pyongyang_Golf_Club.jpg/500px-7th_Hole%2C_Pyongyang_Golf_Club.jpg,,"38.893615, 125.419991"
2264,2264,http://commons.wikimedia.org/wiki/Category:Paddock_Bulevard,Paddock Bulevard ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Sabadell_Eix_Maci%C3%A0_Edifici.JPG/500px-Sabadell_Eix_Maci%C3%A0_Edifici.JPG,ES,
2265,2265,http://commons.wikimedia.org/wiki/Category:Sacred_Heart_church_in_Ko%C5%82bacz,Kołbacz Abbey ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Distinctive_emblem_for_cultural_property.svg/500x-Distinctive_emblem_for_cultural_property.svg.png,,"53.3006, 14.8133"
2266,2266,http://commons.wikimedia.org/wiki/Category:Laccadive_Islands,Laccadive Islands ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Cannanore_Islands-1800_Faden_Rennell.jpg/500px-Cannanore_Islands-1800_Faden_Rennell.jpg,IN,"10.9258, 72.2883"
2267,2267,"http://commons.wikimedia.org/wiki/Category:Florida_Tropical_House_(Beverly_Shores,_Indiana)",,//commons.wikimedia.org/wiki/Special:CentralAutoLogin/500rt?type=1x1,,
2268,2268,http://commons.wikimedia.org/wiki/Category:Kolochava,Kolochava ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Kolo%C4%8Dava.JPG/500px-Kolo%C4%8Dava.JPG,UA,"48.42657, 23.69839"
2269,2269,http://commons.wikimedia.org/wiki/Category:Ch%C3%A2teau_de_Turenne,Château de Turenne ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"45.0556, 1.5836"
2270,2270,http://commons.wikimedia.org/wiki/Category:Represa_Billings,Billings Reservoir ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Billings_2008051704.jpg/500px-Billings_2008051704.jpg,BR,
2271,2271,http://commons.wikimedia.org/wiki/Category:Whitaker_Bank_Ballpark,Whitaker Bank Ballpark ,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/ApplebeesParkJBM.jpg/500px-ApplebeesParkJBM.jpg,,
2272,2272,http://commons.wikimedia.org/wiki/Category:Cavalli_Islands,Cavalli Islands ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/CavalliIslands.png/500px-CavalliIslands.png,,"-35, 173.95"
2273,2273,http://commons.wikimedia.org/wiki/Category:Embassy_of_the_United_States_in_Manila,Embassy of the United States in Manila ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/USManilaChancery.jpg/500px-USManilaChancery.jpg,,"14.577, 120.978"
2274,2274,http://commons.wikimedia.org/wiki/Category:Meertens_Instituut,Meertens Institute ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,NL,
2275,2275,http://commons.wikimedia.org/wiki/Category:H%C3%B4tel_de_Sens,Hôtel de Sens ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Logo_monument_historique_-_rouge.svg/500x-Logo_monument_historique_-_rouge.svg.png,,"48.8533, 2.3592"
2276,2276,http://commons.wikimedia.org/wiki/Category:Suizenji_Athletic_Stadium,Suizenji Stadium ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Suizenji1.jpg/500px-Suizenji1.jpg,JP,"32.7939, 130.7414"
2277,2277,http://commons.wikimedia.org/wiki/Category:Duffy's_Cut,Duffy's Cut ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Amtrak_942_pushing_a_Keystone_Service_train_through_Duffy%27s_Cut%2C_April_2011.jpg/500px-Amtrak_942_pushing_a_Keystone_Service_train_through_Duffy%27s_Cut%2C_April_2011.jpg,,
2278,2278,http://commons.wikimedia.org/wiki/Category:Frankfurt-Bonames,Bonames ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Wappen_Frankfurt_am_Main.svg/500x-Wappen_Frankfurt_am_Main.svg.png,,
2279,2279,http://commons.wikimedia.org/wiki/Category:Glockenkarkopf,Glockenkarkopf ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,AT,"47.0911, 12.1806"
2280,2280,"http://commons.wikimedia.org/wiki/Category:Convent_of_Santo_Domingo_de_Guzman,_Oca%C3%B1a",Convent of Saint Dominic ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Icone_chateau_fort.svg/500x-Icone_chateau_fort.svg.png,,
2281,2281,http://commons.wikimedia.org/wiki/Category:Clayton_Hall,Clayton Hall ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Clayton_Hall_in_2005.jpg/500px-Clayton_Hall_in_2005.jpg,,
2282,2282,http://commons.wikimedia.org/wiki/Category:Schloss_Remplin,Remplin Palace ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Remplin1.png/500px-Remplin1.png,DE,"53.7531, 12.6992"
2283,2283,http://commons.wikimedia.org/wiki/Category:Former_Hazelwood_Branch_of_the_Carnegie_Library_of_Pittsburgh,Hazelwood Branch of the Carnegie Library of Pittsburgh ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Hazelwood_Branch_Library_abandoned.jpg/500px-Hazelwood_Branch_Library_abandoned.jpg,,
2284,2284,http://commons.wikimedia.org/wiki/Category:Wd%C5%BCar,Wdżar ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Widok_na_kluszkowce_i_wdzar.JPG/500px-Widok_na_kluszkowce_i_wdzar.JPG,PL,"49.5, 20.3"
2285,2285,http://commons.wikimedia.org/wiki/Category:Volk_van_Laaf,The People of Laaf ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,NL,"51.65, 5.05"
2286,2286,http://commons.wikimedia.org/wiki/Category:Town_hall_of_Paris_14e_arrondissement,town hall of Paris 14th arrondissement ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Flag_of_Paris_with_coat_of_arms.svg/500x-Flag_of_Paris_with_coat_of_arms.svg.png,,
2287,2287,http://commons.wikimedia.org/wiki/Category:Los_Angeles_Zoo,Los Angeles Zoo ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/LAzoo.jpg/500px-LAzoo.jpg,,
2288,2288,http://commons.wikimedia.org/wiki/Category:Backenberg,Backenberg ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Backenberg_DE_NI.JPG/500px-Backenberg_DE_NI.JPG,DE,"51.534991, 9.722258"
2289,2289,http://commons.wikimedia.org/wiki/Category:MassMutual_Center,MassMutual Center ,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/System-search.svg/500x-System-search.svg.png,,
2290,2290,http://commons.wikimedia.org/wiki/Category:Jama_Masjid_(Fatehpur_Sikri),"Jama Masjid, Fatehpur Sikri ",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Fatehpur_Sikri-Jama_Masjid-Panorama_%28Old_name-_Palace_11%29.jpg/500px-Fatehpur_Sikri-Jama_Masjid-Panorama_%28Old_name-_Palace_11%29.jpg,IN,"27.095, 77.6628"
2291,2291,http://commons.wikimedia.org/wiki/Category:Tempe_Municipal_Building,Tempe Municipal Building ,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Tempe_Municipal_Building-5.jpg/500px-Tempe_Municipal_Building-5.jpg,,
2292,2292,http://commons.wikimedia.org/wiki/Category:Santa_Maria_Maddalena_(Laigueglia),Oratory of Saint Mary Magdelene ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Oratoriolaigueglia.jpg/500px-Oratoriolaigueglia.jpg,IT,"43.9798, 8.15754"
2293,2293,http://commons.wikimedia.org/wiki/Category:Boyana_waterfall,Boyana waterfall ,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Boyana_waterfall.jpg/500px-Boyana_waterfall.jpg,BG,"42.62944, 23.25436"
2294,2294,http://commons.wikimedia.org/wiki/Category:Kn%C4%9Bhyn%C4%9B,Kněhyně ,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Kn%C4%9Bhyn%C4%9B_z_Mal%C3%A9_Stolov%C3%A9.jpg/500px-Kn%C4%9Bhyn%C4%9B_z_Mal%C3%A9_Stolov%C3%A9.jpg,,"49.5, 18.31"
2295,2295,http://commons.wikimedia.org/wiki/Category:Lion_of_Waterloo,Lion's Mound ,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Patrimoine_wallon_logo.svg/500x-Patrimoine_wallon_logo.svg.png,,"50.67811, 4.40539"
2296,2296,http://commons.wikimedia.org/wiki/Category:Ashaghi_Govhar_Agha_Mosque,Ashaghi Govhar Agha Mosque ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"39.761831, 46.753596"
2297,2297,http://commons.wikimedia.org/wiki/Category:Maria-Rosenkranz-Kirche_(Frankfurt_am_Main),"Maria Rosenkranz, Frankfurt ",https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Maria-Rosenkranz.JPG/500px-Maria-Rosenkranz.JPG,DE,"50.1412, 8.7216"
2298,2298,http://commons.wikimedia.org/wiki/Category:Juan_de_Nova,Juan de Nova Island ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Juan_de_nova_-_vues_a%C3%A9riennes_%282%29.jpg/500px-Juan_de_nova_-_vues_a%C3%A9riennes_%282%29.jpg,FR,"-17.0544, 42.725"
2299,2299,http://commons.wikimedia.org/wiki/Category:Museu_de_Ci%C3%AAncias_e_Tecnologia_da_PUCRS,Museum of Science and Technology ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,
2300,2300,http://commons.wikimedia.org/wiki/Category:Parc_zoologique_de_Lunaret,Parc zoologique de Montpellier ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"43.639514, 3.873847"
2301,2301,http://commons.wikimedia.org/wiki/Category:Schloss_Wartegg,Wartegg castle and park ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"47.4785, 9.53"
2302,2302,http://commons.wikimedia.org/wiki/Category:Stadsschouwburg_Amsterdam,Stadsschouwburg Amsterdam ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"52.36419, 4.882"
2303,2303,http://commons.wikimedia.org/wiki/Category:Z%C3%A1horie,Záhorie ,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Wikipedia-logo-v2.svg/500x-Wikipedia-logo-v2.svg.png,SK,"48.55, 17.0833"
2304,2304,"http://commons.wikimedia.org/wiki/Category:Saint_Mykola_Dobroho_Church,_Kyiv","Saint Mykola Dobroho Church, Kyiv ",https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Lesser_Coat_of_Arms_of_Ukraine.svg/500x-Lesser_Coat_of_Arms_of_Ukraine.svg.png,,"50.46125, 30.51925"
2305,2305,http://commons.wikimedia.org/wiki/Category:Lagmansereds_kyrka,Lagmansereds kyrka ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Openstreetmap_logo.svg/500x-Openstreetmap_logo.svg.png,,"58.13897, 12.42833"
2306,2306,http://commons.wikimedia.org/wiki/Category:Schatz_von_Eberswalde,Eberswalde Hoard ,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Nachbildung_Goldschtz_ausgestellt_Foto_B._Klitzke.jpg/500px-Nachbildung_Goldschtz_ausgestellt_Foto_B._Klitzke.jpg,DE,"52.8462, 13.723"
2307,2307,http://commons.wikimedia.org/wiki/Category:Frimo_Stadion,Stadion am Lotter Kreuz ,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Globe_Atlantic.svg/500x-Globe_Atlantic.svg.png,,"52.27094, 7.92044"
2308,2308,http://commons.wikimedia.org/wiki/Category:Soar_y_Mynydd,Soar Y Mynydd Chapel ,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Soar_y_Mynydd%2C_the_most_remote_chapel_in_Wales_%286753921669%29.jpg/500px-Soar_y_Mynydd%2C_the_most_remote_chapel_in_Wales_%286753921669%29.jpg,,
2309,2309,"http://commons.wikimedia.org/wiki/Category:St_Andrew's_Church,_Church_Road,_Hove","St Andrew's Church, Church Road, Hove ",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/St_Andrew%27s_Church%2C_Church_Road%2C_Hove_%28IoE_Code_365514%29.JPG/500px-St_Andrew%27s_Church%2C_Church_Road%2C_Hove_%28IoE_Code_365514%29.JPG,,
2310,2310,http://commons.wikimedia.org/wiki/Category:Cabildo_de_Montevideo,Montevideo Cabildo ,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_Uruguay.svg/500x-Flag_of_Uruguay.svg.png,,
2311,2311,http://commons.wikimedia.org/wiki/Category:Shozui_Castle,Shōzui Castle ,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Shozuijo12.jpg/500px-Shozuijo12.jpg,JP,
